id,gender,party,name,name_dari,ballotNumber,incumbent,electedPreliminary,electedFinal
3828151,M,independent,Abdul Hadi Wahidi,عبدالهادی واحدی,54,0,0,0
3861387,F,independent,Kamila Saifi,کامله سیفی,281,0,0,0
3861413,F,independent,Ustad Rababa Parwani Darwish,استاد ربابه پروانی درویش,103,0,1,1
3862326,M,independent, Abd‐ur‐ Rasheed,عبدالرشید,157,0,0,0
3862330,M,independent,Wali Muhammad Ahmadzai,ولی محمد احمدی,580,0,0,0
3870663,M,independent,Alhaj Dr. Allah Dad Chahardewal,الحاج داکتر الله داد   چاردیوال,20,0,0,0
3871908,M,independent,Alhaj Allah Gul Mujahid,الحاج الله گل مجاهد,286,0,1,1
3881865,M,independent,Muhammad Faridoon Qeyami,محمد فریدون قیامی,14,0,0,0
3883298,M,independent, Alhaj Dr. Sayed Raza Elham,الحاج داکتر سید رضا  الهام,552,0,0,0
3893845,M,independent,Muhibullah Khushal,محب الله  خوشحال,5,0,0,0
3899426,M,independent,Ustad Hajji  Muhammad Akbar Darman,استاد حاجی محمد اکبر درمان,227,0,0,0
3901177,M,independent,Saranwal Moh. Nabi Mastoor,څارنوال محمد نبی مستور,10,0,0,0
3904870,M,Political party, Khadim Hussain Karimi,خادم حسین کریمی,108,0,0,0
3906633,M,independent,Ali Raza Mahmoodi,علی رضا محمودی,613,0,0,0
3906930,M,independent,Eng. Muhammad Sharif Shaheem,انجنیر محمد شریف شهیم,33,0,0,0
3907226,M,independent,Muhammad Hussain Momin Zada,محمد حسین  مومن زاده,50,0,0,0
3907233,M,independent, Dr. Abdullah Kalimzai Wardak,داکتر عبیدالله کلیمزی وردگ,376,0,1,1
3907544,M,independent,Alhaj Zmarak Padkhuwani,الحاج زمرک پادخوابی,515,0,0,0
3915529,M,independent, Hajji Muhammad Ibrahim Bedar,حاجی محمد ابراهیم  بیدار,16,0,0,0
3918666,M,independent,Pohanyar Abdul Ghafoor Niazi,پوهنیار عبدالغفور نیازی,12,0,0,0
3934081,M,independent,Mualim Sher Aqa Saiedi,معلم شیر اقا  سعیدی,14,0,0,0
3940413,M,independent,Alhaj Jamal-u-din Seddiqi,الحاج جمال الدین صدیقی,24,0,0,0
3947743,M,independent, Sherzad Safi,شیرزاد    صافی,31,0,0,0
3947887,M,independent,Captain Abdul Ghafar Mirzakhil,تورن عبدالغفار میرزاخیل,56,0,0,0
3953391,F,independent,Dr. Khair-u-Nisa Farida,داکتر خیرنسا فریده,4,0,0,0
3956006,M,independent, Dr. Ghulam Habib,داکتر غلام حبیب,37,0,0,0
3956012,M,independent,Alhaj Nazari Turkmani,الحاج نظری ترکمن,56,0,1,1
3956033,F,independent,Dr. Habiba Arfan,داکتر حبیبه عرفان,23,0,0,0
3994436,M,independent, Ghulam Sakhi Shaarai,غلام سخی     شاړی,51,0,0,0
3995353,M,independent,Sediq Mansor Ansari,صدیق منصور  انصارِي,118,0,0,0
3997757,F,independent,Nadira Wali Sajid,نادره ولی ساجد,157,0,0,0
4000316,M,independent,Dr. Muhibullah Niazai,داکتر محب الله نیازی,55,0,0,0
4001139,M,independent,Eng. Gull Ahmad,انجینر گل احمد,36,0,0,0
4043129,M,independent,Ustaz Awal Gull Abuzahid,استاذ اول گل  ابوزاهد,128,0,0,0
4053351,M,independent,Abdul Majeed,عبدالمجید,13,1,0,0
4059701,M,independent, Hajji Abdullah Mandozai,حاجی عبدالله مندوزی,50,0,0,0
4059702,F,independent,Sara Mazari,سارا مزاری,39,0,0,0
4059703,F,independent,Gul Makai Seyawash,گل مکی سیاووش,26,0,0,0
4059704,M,independent,Ahmad Naveed Barat,احمد نوید برات,17,0,0,0
4059705,M,independent,Gul Rahman Hamdard,گل رحمن همدرد,57,0,0,0
4059706,M,independent,Israr Tashqurghani,اسرار تاشقرغانی,6,0,0,0
4059707,F,independent, Ustad Fatima Jawadi,استاد فاطمه جوادی,74,0,0,0
4059708,M,independent, Senator Hajji Abdul Ghani,سناتور حاجی عبدالغنی,62,0,0,0
4059709,M,independent,Dr. Rahim Gul Ibrahim Khil,داکتر رحیم  گل ابراهیم خیل,28,0,0,0
4059710,M,independent,Eng. Muhammad Ibrahim Omar,انجنیر محمد ابراهیم عمر,14,0,0,0
4059711,M,independent,Abas Ibrahim Zada,عباس ابراهیم زاده,79,0,1,1
4059712,M,independent,Torialay Rizaqyar,توریالی رزاقیار,45,0,0,0
4059713,M,independent, Fazal Ahmad Tughyan,فضل احمد طغیان,61,0,0,0
4059714,M,independent,Maulana Abdul Basir Baharwi,مولانا عبدالبصیر بهراوی,2,0,0,0
4059715,M,independent,Alhaj Maulawi Gul Ahmad Mazari,الحاج مولوی گل احمد مزاری,73,0,0,0
4059718,M,independent,Maulana Abdul Ahad Muahid,مولانا عبدالاحد موحد,77,0,0,0
4059719,F,independent, Humaira Akakhil,حمیرا اکاخیل,34,1,0,0
4059720,M,independent, Sayed Jabar Agha,سید جبار آغا,36,0,0,0
4059721,M,independent,Alhaj Maulawi Abdul Hameed Hashimi,الحاج مولوی عبدالحمید هاشمی,76,0,0,0
4059722,F,independent, Nazeefa Mirzad,نظیفه میرزاد,59,0,0,0
4059723,M,independent,Alhaj Maulawi Abdul Rahman Rahmani,الحاج مولوی عبدالرحمن رحمانی,4,0,1,1
4059724,M,independent,Muhammad Faheem Jalal,محمد فهیم  جلال,15,0,0,0
4059725,M,independent,Assadullah Sharifi,اسدالله شریفی,80,0,1,1
4059726,M,independent,Ahmad Shah Ramazan,احمد شاه  رمضان,65,0,1,1
4059727,M,independent,Eng. Ghulam Rabani Kargar,انجنیر غلام ربانی کارگر,54,0,0,0
4059728,M,independent, Raees Amanullah Amin Tor Janzada,رئیس امان الله امین تورجانزاده,72,0,0,0
4059729,M,independent, Hamidullah Uzbik Sakhiyaar,حمیدالله  ازبیک  سخی یار,48,0,0,0
4070527,F,independent,Dr. Roshanak Wardak,داکتر روشنک وردک,24,1,0,0
4073004,M,independent,Muhammad Arif Malik Jan,محمد عارف ملک جان,33,0,0,0
4073020,M,independent, Nawsherawan Adeeb,نوشیروان  ادیب,31,0,0,0
4075232,M,independent,Eng. Zarwar Khan Mufakir,انجینیر زړورخان مفکر,123,0,0,0
4090522,F,independent,Zarghoona Hassan,زرغونه حسن,8,0,0,0
4092706,F,independent,Bibi Fatima Hofiani,بی بی فاطمه هوفیانی,2,0,0,0
4100592,M,independent,Dr. Zelgai Nizam,داکتر زلگی نظام,4,0,0,0
4119178,M,independent,Abdul Qudoos Qataa,عبدالقدوس  قاطع,78,0,0,0
4121601,M,independent, Noorullah Arzbegi,نورالله عرضبیگی,50,0,0,0
4138006,M,independent,Mullah Malang,ملا ملنگ,22,1,0,0
4140338,M,independent,Din Muhammad Nasrullahi,دین محمد نصراللهی,113,0,0,0
4140409,M,independent,Khalil ‐ur‐ Rahman Azizi,خلیل الرحمن عزیزی,20,0,0,0
4153017,M,Political party, Abu Shareef,ابوشریف,32,0,0,0
4161101,F,independent,Rogull Zadran,روګل ځدران,37,0,0,0
4176553,M,independent, Hazrat Mir Reshtia,حضرت میر رښتیا,34,0,0,0
4185378,M,independent,Mirza Abdul Ghafoor Yaqubi,میرزا عبدالغفور یعقوبی,11,0,0,0
4206518,M,independent, Hamid Khan Mumiez,حمید خان ممیز,183,0,0,0
4208235,F,independent, Anis Gull Amini,انیس گل   امینی,15,0,0,0
4218883,M,independent,Abdul Samad Girzwani,عبدالصمد گرزیوانی,56,0,0,0
4227533,M,independent, Hajji Qudratullah Sahak,حاجی قدرت الله سهاک,634,0,0,0
4227804,M,independent,Hajji Sayed Younus,حاجی سید یونس,454,0,0,0
4236418,M,independent,Ahmad Fayaz Qalandari,احمد فیاض قلندری,65,0,0,0
4239864,M,independent, Najeeb Khan,نجیب خان,33,0,0,0
4240876,M,independent,Abdul Wudod,عبدالودود,17,0,1,1
4268240,M,independent,Azizullah Sarwari,عزیز الله  سروری,23,0,0,0
4283506,M,independent,Alhaj Maulawi Sardar Zadran,الحاج مولوی سردار ځدران,11,0,0,0
4310955,M,independent, Muhammad Karim,محمد کریم,18,0,0,0
4311692,M,independent,Muhammad Azim Haidari,محمد عظیم حیدری,48,0,0,0
4320095,M,independent, Sayed Fazal Maula Latun,سید فضل مولا  لټون,53,0,0,0
4320501,M,independent,Ghulam Muhayddin Sajastani,غلام محی الدین سجستانی,9,0,0,0
4327166,F,independent, Noorzia,نورزیه,122,0,0,0
4327734,M,independent,Dr. Mahbubullah Shenwari,ډاکتر محبوب الله  شینواری,113,0,0,0
4333065,M,independent,Mudir Afsar Gull,مدیر افسر گل,40,0,0,0
4340863,M,independent,Eng. Abdul Ghafar,انجینر عبدالغفار,154,0,1,1
4341251,M,independent,Eng. Amran Khan Jabarkhil,انجنیر عمراخان جبارخیل,160,0,0,0
4341450,M,independent,Sayed Hakem Pacha Muhammadi Pacah,سید حکیم پاچا محمدی پاچا,22,0,0,0
4342784,M,independent, Maulawi Wali Ahmad Buttshekan,مولوی ولی احمد بتشکن,29,0,0,0
4355062,M,independent, Sayed Hakim Shah,سید حکیم   شاه,114,0,0,0
4356034,F,independent, Zaib ‐un‐ Nisa,زیب النسا,25,0,0,0
4356450,F,independent,Tahira Haqjo,طاهره حقجو,8,0,0,0
4363325,M,independent,Abdul Hay Rahimi,عبدالحی رحیمی,61,0,0,0
4374142,M,independent,Abdul Ahad,عبدالاحد,24,0,0,0
4375234,M,independent,Dr. Sayed Nasir Hussaini,داکتر سید ناصر حسینی,12,0,0,0
4413528,M,independent, Mushtaq Hussain Ali Zada,مشتاق حسین علی زاده,42,0,0,0
4430005,M,independent,Gull Ahmad Rezaye,گل احمد رضائی,59,0,0,0
4431356,M,independent,Muhammad Saddiq Kohi,محمد صادق کوهی,7,0,0,0
4436621,M,independent, Hajji Malik Muhammad Zakhil,حاجی ملک محمد ذاخیل,26,0,0,0
4451071,M,independent,Hajji Muhammad Salih,حاجی محمد صالح,37,0,0,0
4458596,M,independent,Hajji Mullah Jan Shenwari,حاجی ملا جان شینواری,131,0,0,0
4460721,M,independent, Raees Abdul Muqeem,ریس عبدالمقیم,19,0,0,0
4463997,M,independent,Wakel Ihsanullah Ihsan,وکیل احسان الله  احسان,87,0,0,0
4502648,M,independent,Dr. Muhammad Kazem,داکتر محمد کاظم,37,0,0,0
4516002,F,independent,Saliha Maharzad,صالحه مهرزاد,12,1,0,0
4529244,M,independent,Mullah Masood,ملا  مسعود,35,0,0,0
4538042,M,independent,Hajji Abdul Aziz Khuram,,3,0,0,0
4542710,M,independent,Hajji Muhammad Shah Achakzai,حاجی محمد شاه اڅکزی,9,1,0,0
4546647,M,independent,Alhaj Colonel Qambar Bedar,الحاج دگروال قمبر بیدار,18,0,0,0
4554116,M,independent,Muhammad Arif Arifi,محمد عارف    عارفی,11,0,0,0
4555119,M,independent,Hajji Amrullah,حاجی امر الله,33,0,0,0
4556370,M,independent, Abdul Rahim Ayubi,عبدالرحیم ایوبی,48,0,1,1
4590966,M,independent,Wakeel Zer Gul Sahak,وکیل زیړګل سهاک,353,0,0,0
4595811,M,independent,Said Muhammad Taqi Musawi,سید محمد تقی موسوی,29,0,0,0
4599547,M,independent,Hajji Muhammad Mahdi yar,حاجی محمد مهدی یار,24,0,0,0
4609036,F,independent,Senator Khadija Hussaini,سناتور خدیجه حسنی,8,0,0,0
4612705,F,independent,Tahira Mujadidi,طاهره مجددی,10,0,1,1
4615493,M,independent,Qari Abdul Mateen Amin,قاری عبدالمتین امین,20,0,0,0
4628234,M,independent, Hussain Rahmati,حسین رحمتی,494,0,0,0
4646087,M,Political party,Eng. Muhammad Alam Khisrawi,انجنیر محمد علم خسروی,19,0,0,0
4656600,M,independent,Amir Khan Sabarai,امیر خان  صبری,26,1,0,0
4663597,M,independent,Mirwais Rahimi,میرویس رحیمی,545,0,0,0
4685858,M,independent,Saranwal Barat  Muhammad Omar Khil,څارنوال برات محمد عمر خیل,31,0,0,0
4704915,M,independent, Ezatullah Halimi,عزت الله  حلیمی,70,0,0,0
4705415,M,independent,Qazi Sayed Muhssan Banuri,قاضی  سید محسن   بنوری,129,0,0,0
4714524,M,independent,Muhammad Farooq Nadem,محمد فاروق ندیم,56,0,0,0
4754128,M,independent, Abdul Hafeez Mansoor,عبدالحفیظ   منصور,209,0,1,1
4755854,M,independent,Alhaj Shah Mahmud Spin Zada,الحاج شاه محمود سپین زاده,11,0,0,0
4755926,M,independent,Muhammad Musa Noori,محمد موسی  نوری,341,0,0,0
4765960,M,independent,Ajmal Sultani,اجمل سلطانی,46,0,0,0
4766105,M,independent, Puhandoy Abdul Munir Nigah,پوهندوی عبدالمنیر نگاه,642,0,0,0
4767894,M,independent,Sardar Muhammad Barikzai,سردار محمد بارکزی,516,0,0,0
4774455,M,independent,Nadir Khan Katawazai,نادر خان  کټوازی,3,0,1,1
4780154,M,Political party,Sayed Mansoor Naderi,سید منصور نادری,38,1,1,1
4780662,M,independent, Dr. Janat Khan,داکتر جنت خان,294,0,0,0
4781836,M,independent, Faridoon Alham Mahmoodi,فریدون الهام محمودی,200,0,0,0
4788501,M,independent,Sayed Muhabat Shah Kashani,سید محبت شاه کاشانی,42,1,0,0
4789609,M,independent,Zabit Khan Khatak Zoy,ضابط خان خټک زوی,52,0,0,0
4792074,M,independent,Muhammad Younus Qanooni,محمد یونس قانونی,544,1,1,1
4792718,F,independent,Masooma Tusali,معصومه توسلی,32,0,0,0
4798985,M,independent, Noor Agha Mahmoodi,نور آغا محمودی,275,0,0,0
4806503,M,independent,Alhaj Gull Qasim Jahadyar,الحاج ګل قاسم   جهادیار,5,0,0,0
4813902,M,independent, Sayed Fazal Hashimi,سید فاضل هاشمی,148,0,0,0
4814212,M,independent,Arfanullah Arfan,عرفان الله عرفان,94,1,1,1
4820452,M,independent,Dr. Abdul Ahmad Zahidi Nai Qalah,داکترعبدالاحمد زاهدی نی قلعه,83,0,0,0
4832434,M,independent,Malik Amanullah Babakarkhil,ملک امان الله بابکرخیل,568,0,0,0
4878581,F,independent,Shukria Esa Khil,شکریه عیسی خیل,17,1,1,1
4892130,M,independent,Dr. Muhammad Yahya Weyar,داکتر محمد یحی ویاړ,280,0,0,0
4895021,M,independent,Abdullah Khan Alham,عبدالله خان الهام,18,0,0,0
4896118,M,independent, Kafil Nazar Muhammad,کفیل نظر محمد,609,0,0,0
4896524,M,independent,Sayed Farhad Akbari,سید فرهاد   اکبری,7,0,0,0
4896564,M,independent, Sayed Asmatullah Wijdani,سید عصمت الله وجدانی,255,0,0,0
4935008,M,independent,Salih Muhammad Registani,صالح محمد ریگستانی,306,0,0,0
4936072,M,independent,Sayed Khan Aqa Hashimi,سید خان آقا هاشمی,421,0,0,0
4936817,M,independent, Humayoon Nezami,همایون نظامی,97,0,0,0
4936965,M,independent,Dr. Sayed Ali Kazemi,داکتر سید علی کاظمی,434,0,1,1
4956431,M,independent,Hajji Feda Mahmud Miakhel,حاجی فدا محمود   میاخیل,147,0,0,0
4964919,M,independent, Ustad Muhammad Anwar Sultani,استاد محمد انور سلطاني,31,0,0,0
4968179,M,independent, Ali Akbar Qasimi,علی اکبر قاسمی,14,1,1,1
4975661,M,independent, Hajji Ali Muhammad,حاجی علی محمد,36,1,1,1
4976873,M,independent,Wajih-u-Rahman Shenwari,وجیه الرحمن شینواری,44,0,0,0
4982515,M,independent,Muhammad Nasir Ahmadzai,محمد ناصر احمد زی,98,0,0,0
4996273,M,independent,Dr. Mujeb-u-Rahman Luqmani,داکتر مجیب الرحمن   لقمانی,8,0,0,0
5006717,M,independent, Zabit Amin Jan Mujahid,ضابط امین جان  مجاهد,47,0,0,0
5006729,M,independent, Alhaj Eng. Badshah Subhan,الحاج انجینر بادشاه سبحان,44,0,0,0
5006779,M,independent,Alhaj Qad Alam Miakhil,الحاج قدعلم   میاخیل,10,0,0,0
5006794,M,independent,Muhammad Yusuf Shah,محمد یوسف شاه,22,0,0,0
5012201,F,independent,Torpikay Sulayman Khil,تورپیکئ سلیمان خیل,16,1,0,0
5029089,M,independent,Hajji Muhammad Amin Wahidyar,حاجی محمد امین  واحدیار,50,0,0,0
5044418,M,independent,Hajji Muhammad Musem,حاجی محمد موسم,21,0,0,0
5061101,M,independent,Khalid Khan,خالد خان,11,0,0,0
5061102,M,independent,Hajji Rahim Dad,حاجی رحیم داد,3,0,0,0
5061103,M,independent,Puhanwal Shir Gull Awusta,پوهنوال شیر گل آوستا,7,0,0,0
5061105,M,independent, Eng. Ashna Gull Bandiwal,انجینیر آشنا ګل بانډه وال,23,0,0,0
5061106,M,independent,Abdul Hadi Khalil Zai,عبدالهادی خلیل زی,4,0,0,0
5061107,M,independent, Dr. Nazerullah Muhabat,داکتر نذیر الله محبت,21,0,0,0
5061108,M,independent,Said Wali Hussani,سید ولی حسنی,10,0,0,0
5061109,M,independent,Eng. Sher Ali Khan,انجینیر شیر علی خان,25,0,0,0
5080952,M,independent,Alhaj Dr. Muhammada Jan Mangal,الحاج داکتر محمد اجان منګل,12,0,0,0
5081160,M,independent, Diploma Eng. Muman Akbari,دیپلوم انجینر مؤمن اکبری,14,0,0,0
5087446,M,independent, Muhammad Nasim Qasimi,محمد نسیم قاسمی,44,0,0,0
5088304,M,independent,Hajji Taj Muhammad Musa,حاجی تاج محمدموسی,21,0,0,0
5098316,M,independent,Eng. Dost Muhammad,انجنیر دوست محمد,6,0,0,0
5101356,M,independent,Hajji Mullah Shah Muhammad,حاجی ملا شاه محمد,7,0,0,0
5101384,M,independent,Alam Gul Kharoti,علم ګل خروټی,9,0,0,0
5109113,M,independent,General Aminullah Amarkhil,,220,0,0,0
5111976,M,independent, Dr. Muhammad Arif,ډاکتر محمد عارف,35,0,0,0
5112714,M,independent, Muhammad Zaman,محمد زمان,42,0,0,0
5124398,M,independent,Mir Ghulam Jailani Agha,میر غلام جیلانی  آغا,533,0,0,0
5125270,M,independent, Sayed Karim Agha,سید کریم آغا,226,0,0,0
5138505,M,independent, Maulawi Baba Jan Seghani,مولوی بابه جان سیغانی,206,0,0,0
5139344,M,independent,Hajji Habibullah Ahmadzai,حاجی حبیب اله  احمدزی,493,0,0,0
5139623,M,independent,Hajji Muhammad Ashraf Jabarkhil,حاجی محمد اشرف جبار خیل,346,0,0,0
5139791,M,independent,Alhaj Muhammad Zubair,الحاج محمد زبیر,12,0,0,0
5140018,M,independent, Alhaj Zamaray Nasiri,,519,0,0,0
5167776,M,independent,Hajji Muhammad Aslam Shewa,حاجی محمد اسلم شیوا,447,0,0,0
5167923,M,independent,Muhammad Ibrahim Qasemi,محمد  ابراهیم قاسمی,13,1,1,1
5169802,M,independent,Alhaj Nawab Mangal,الحاج  نواب  منګل,26,0,1,1
5169805,M,independent,Sardar Khan Zadran,سردار خان  ځدراڼ,35,0,0,0
5169806,M,independent,Noor Muhammad Hikmat,نور محمد حکمت,9,0,0,0
5169807,F,independent,Shareefa Zurmati,شریفه زرمتی,33,1,0,0
5169808,M,independent, Hajji Amanullah Zurmati,حاجی امان الله زرمتی,13,0,0,0
5169809,M,independent,Muhammad Zahir Paktiawal,محمد ظاهر  پکتیاوال,46,0,0,0
5169810,M,independent, Alhaj Dr. Muhammad Sharif,الحاج داکتر محمد شریف,43,0,0,0
5169811,M,independent,Kipthan Ekhlas,کفتان  اخلاص,45,0,0,0
5169812,M,independent, Abdullah Mujahid,عبدالله مجاهد,31,0,0,0
